protein1 protein2 neighborhood fusion cooccurence coexpression experimental database textmining combined_score
9606.ENSP00000414321 9606.ENSP00000393241 0 0 0 999 967 900 776 999
9606.ENSP00000414321 9606.ENSP00000322419 0 0 0 954 929 900 616 999
9606.ENSP00000414321 9606.ENSP00000362744 0 0 0 993 987 900 761 999
9606.ENSP00000414321 9606.ENSP00000346046 78 0 0 982 991 900 935 999
9606.ENSP00000414321 9606.ENSP00000472469 51 0 0 992 967 900 862 999
9606.ENSP00000414321 9606.ENSP00000278572 0 0 0 992 904 900 673 999
9606.ENSP00000414321 9606.ENSP00000353741 0 0 0 446 960 900 0 997
9606.ENSP00000414321 9606.ENSP00000222247 0 0 0 993 960 900 447 999
9606.ENSP00000414321 9606.ENSP00000378163 0 0 0 997 960 900 768 999
9606.ENSP00000414321 9606.ENSP00000339795 0 0 0 997 957 900 796 999
9606.ENSP00000414321 9606.ENSP00000426909 0 0 0 991 960 0 169 999
9606.ENSP00000414321 9606.ENSP00000346050 52 0 0 997 988 900 635 999
9606.ENSP00000414321 9606.ENSP00000363676 0 0 0 997 991 900 895 999
9606.ENSP00000414321 9606.ENSP00000346001 0 0 0 999 918 900 635 999
9606.ENSP00000414321 9606.ENSP00000413436 0 0 0 972 958 900 97 999
9606.ENSP00000414321 9606.ENSP00000464813 0 0 0 996 987 900 776 999
9606.ENSP00000414321 9606.ENSP00000361076 0 0 0 993 988 900 599 999
9606.ENSP00000414321 9606.ENSP00000296577 0 0 0 363 960 0 42 973
9606.ENSP00000414321 9606.ENSP00000346027 0 0 0 999 989 900 745 999
9606.ENSP00000414321 9606.ENSP00000386717 0 0 0 997 959 900 836 999
9606.ENSP00000414321 9606.ENSP00000377640 46 0 0 984 991 900 639 999
9606.ENSP00000414321 9606.ENSP00000346067 0 0 0 976 965 900 563 999
9606.ENSP00000414321 9606.ENSP00000389103 0 0 0 997 960 900 596 999
9606.ENSP00000414321 9606.ENSP00000311430 0 0 0 991 941 900 525 999
9606.ENSP00000414321 9606.ENSP00000428085 0 0 0 982 960 900 748 999
9606.ENSP00000414321 9606.ENSP00000272317 0 0 0 972 991 900 667 999
9606.ENSP00000414321 9606.ENSP00000259469 0 0 0 996 947 900 763 999
9606.ENSP00000414321 9606.ENSP00000262584 0 0 0 999 990 900 691 999
9606.ENSP00000414321 9606.ENSP00000318646 0 0 0 996 991 900 607 999
9606.ENSP00000414321 9606.ENSP00000420311 0 0 0 998 991 900 423 999
9606.ENSP00000414321 9606.ENSP00000369757 266 0 0 997 988 900 779 999
9606.ENSP00000414321 9606.ENSP00000331019 0 0 0 844 958 900 673 999
9606.ENSP00000414321 9606.ENSP00000435777 197 0 0 997 991 900 768 999
9606.ENSP00000414321 9606.ENSP00000298283 0 0 0 431 958 900 275 998
9606.ENSP00000414321 9606.ENSP00000309830 0 0 0 989 960 900 792 999
9606.ENSP00000414321 9606.ENSP00000302896 0 0 0 955 986 900 617 999
9606.ENSP00000414321 9606.ENSP00000418082 0 0 0 959 991 900 651 999
9606.ENSP00000414321 9606.ENSP00000296674 0 0 0 993 989 900 775 999
9606.ENSP00000414321 9606.ENSP00000223641 0 0 0 232 960 900 0 996
9606.ENSP00000414321 9606.ENSP00000404375 0 0 0 776 956 900 566 999
9606.ENSP00000414321 9606.ENSP00000416429 0 0 0 967 960 900 514 999
9606.ENSP00000414321 9606.ENSP00000339095 0 0 0 999 980 900 754 999
9606.ENSP00000414321 9606.ENSP00000363018 0 0 0 999 949 900 542 999
9606.ENSP00000414321 9606.ENSP00000435096 0 0 0 997 987 900 866 999
9606.ENSP00000414321 9606.ENSP00000385958 0 0 0 997 991 900 870 999
9606.ENSP00000414321 9606.ENSP00000309334 0 0 0 993 990 900 837 999
9606.ENSP00000414321 9606.ENSP00000251453 0 0 0 991 987 900 648 999
9606.ENSP00000414321 9606.ENSP00000230050 0 0 0 997 991 900 317 999
9606.ENSP00000414321 9606.ENSP00000346088 0 0 0 961 957 900 711 999
9606.ENSP00000414321 9606.ENSP00000397798 0 0 0 996 956 900 166 999
9606.ENSP00000414321 9606.ENSP00000345957 0 0 0 993 987 900 824 999
9606.ENSP00000414321 9606.ENSP00000449328 0 0 0 992 959 900 392 999
9606.ENSP00000414321 9606.ENSP00000346037 0 0 0 991 947 900 555 999
9606.ENSP00000414321 9606.ENSP00000379506 0 0 0 987 935 900 772 999
9606.ENSP00000414321 9606.ENSP00000354739 0 0 0 994 989 900 779 999
9606.ENSP00000414321 9606.ENSP00000400467 0 0 0 997 958 900 742 999
9606.ENSP00000414321 9606.ENSP00000379888 0 0 0 995 991 900 830 999
9606.ENSP00000414321 9606.ENSP00000357555 0 0 0 996 967 900 819 999
9606.ENSP00000414321 9606.ENSP00000481646 0 0 0 998 988 900 874 999
9606.ENSP00000414321 9606.ENSP00000447001 0 0 0 962 935 900 626 999
9606.ENSP00000414321 9606.ENSP00000225430 0 0 0 993 987 900 738 999
9606.ENSP00000414321 9606.ENSP00000463784 0 0 0 997 960 900 828 999
9606.ENSP00000414321 9606.ENSP00000348849 0 0 0 991 987 900 900 999
9606.ENSP00000414321 9606.ENSP00000339063 0 0 0 644 972 900 152 999
9606.ENSP00000414321 9606.ENSP00000274242 0 0 0 941 960 900 659 999
9606.ENSP00000414321 9606.ENSP00000341885 0 0 0 974 978 900 730 999
9606.ENSP00000414321 9606.ENSP00000470972 0 0 0 999 972 900 922 999
9606.ENSP00000414321 9606.ENSP00000467466 0 0 0 986 969 900 838 999
9606.ENSP00000414321 9606.ENSP00000472985 0 0 0 994 991 900 562 999
9606.ENSP00000414321 9606.ENSP00000270625 0 0 0 999 991 900 767 999
9606.ENSP00000414321 9606.ENSP00000403172 0 0 0 996 935 900 707 999
9606.ENSP00000414359 9606.ENSP00000363993 0 0 0 791 950 900 580 999
9606.ENSP00000414359 9606.ENSP00000310572 0 0 0 877 992 900 698 999
9606.ENSP00000414359 9606.ENSP00000391211 0 0 0 894 992 900 622 999
9606.ENSP00000414359 9606.ENSP00000261712 0 0 0 754 992 900 500 999
9606.ENSP00000414359 9606.ENSP00000357879 0 0 0 946 992 900 440 999
9606.ENSP00000414359 9606.ENSP00000290541 0 0 0 925 993 900 715 999
9606.ENSP00000414359 9606.ENSP00000261479 0 0 110 992 994 900 229 999
9606.ENSP00000414359 9606.ENSP00000262193 0 0 0 988 994 900 911 999
9606.ENSP00000414359 9606.ENSP00000157812 59 0 0 851 992 900 678 999
9606.ENSP00000414359 9606.ENSP00000418695 0 0 0 870 957 900 506 999
9606.ENSP00000414359 9606.ENSP00000259457 0 0 0 885 992 900 675 999
9606.ENSP00000414359 9606.ENSP00000384211 0 0 0 63 953 900 422 997
9606.ENSP00000414359 9606.ENSP00000401802 59 0 0 892 992 900 561 999
9606.ENSP00000414359 9606.ENSP00000311121 0 0 102 803 963 900 144 999
9606.ENSP00000414359 9606.ENSP00000223321 0 0 97 991 994 900 197 999
9606.ENSP00000414359 9606.ENSP00000216455 0 0 125 994 994 900 267 999
9606.ENSP00000414359 9606.ENSP00000362334 0 0 0 990 991 900 781 999
9606.ENSP00000414359 9606.ENSP00000309474 0 0 0 768 989 900 701 999
9606.ENSP00000414359 9606.ENSP00000483688 0 0 0 966 994 900 742 999
9606.ENSP00000414359 9606.ENSP00000270586 0 0 0 956 990 900 695 999
9606.ENSP00000414359 9606.ENSP00000481029 59 0 0 756 989 900 778 999
9606.ENSP00000414359 9606.ENSP00000215071 0 0 0 793 992 900 597 999
9606.ENSP00000414359 9606.ENSP00000264639 0 0 0 814 989 900 596 999
9606.ENSP00000414359 9606.ENSP00000348442 0 0 0 608 992 900 649 999
9606.ENSP00000414359 9606.ENSP00000396937 0 0 0 851 965 900 564 999
9606.ENSP00000414359 9606.ENSP00000271308 0 0 107 970 992 900 200 999
9606.ENSP00000414359 9606.ENSP00000219313 0 0 0 806 992 900 503 999
9606.ENSP00000414359 9606.ENSP00000325919 0 0 0 843 949 0 334 994
9606.ENSP00000414359 9606.ENSP00000386541 0 0 0 917 992 900 573 999
9606.ENSP00000414359 9606.ENSP00000364016 0 0 0 664 965 900 533 999
9606.ENSP00000414359 9606.ENSP00000359910 0 0 98 982 992 900 151 999
9606.ENSP00000414359 9606.ENSP00000044462 0 0 97 991 994 900 250 999
9606.ENSP00000414359 9606.ENSP00000261303 0 0 207 862 992 900 707 999
9606.ENSP00000414359 9606.ENSP00000478877 0 0 0 807 959 900 123 999
9606.ENSP00000414359 9606.ENSP00000310129 0 0 0 577 991 900 597 999
9606.ENSP00000414359 9606.ENSP00000355325 0 0 0 710 994 900 743 999
9606.ENSP00000414516 9606.ENSP00000369674 0 0 0 80 992 0 724 997
9606.ENSP00000414516 9606.ENSP00000392617 0 0 0 61 923 0 408 953
9606.ENSP00000414516 9606.ENSP00000320485 0 0 0 78 904 360 493 967
9606.ENSP00000414516 9606.ENSP00000323967 0 0 0 165 992 360 499 997
9606.ENSP00000414516 9606.ENSP00000344546 0 0 0 78 904 0 478 949
9606.ENSP00000414624 9606.ENSP00000361512 0 0 73 67 941 0 105 948
9606.ENSP00000414624 9606.ENSP00000381504 0 0 74 64 954 0 107 959
9606.ENSP00000414851 9606.ENSP00000379267 0 0 0 62 981 900 916 999
9606.ENSP00000414851 9606.ENSP00000256398 0 0 0 687 983 900 928 999
9606.ENSP00000414851 9606.ENSP00000363779 0 0 0 221 981 900 799 999
9606.ENSP00000414906 9606.ENSP00000300087 0 0 0 91 991 900 889 999
9606.ENSP00000414906 9606.ENSP00000221114 0 0 0 0 951 900 833 999
9606.ENSP00000414906 9606.ENSP00000358921 0 0 0 319 905 900 536 996
9606.ENSP00000414906 9606.ENSP00000254286 0 0 0 198 936 900 736 998
9606.ENSP00000414906 9606.ENSP00000354791 0 0 0 90 920 900 654 997
9606.ENSP00000414982 9606.ENSP00000399403 0 0 53 95 992 900 66 999
9606.ENSP00000414982 9606.ENSP00000408979 0 0 0 97 963 900 732 998
9606.ENSP00000414982 9606.ENSP00000259708 0 0 52 0 938 900 57 993
9606.ENSP00000415151 9606.ENSP00000300305 0 0 0 61 974 900 611 998
9606.ENSP00000415243 9606.ENSP00000341551 0 0 0 77 909 900 795 998
9606.ENSP00000415433 9606.ENSP00000310260 0 0 0 109 993 900 455 999
9606.ENSP00000415433 9606.ENSP00000318641 0 0 0 91 993 900 791 999
9606.ENSP00000415433 9606.ENSP00000327889 0 0 0 74 993 900 789 999
9606.ENSP00000415433 9606.ENSP00000385722 0 0 0 126 994 900 872 999
9606.ENSP00000415536 9606.ENSP00000380904 0 0 0 177 982 900 720 999
9606.ENSP00000415536 9606.ENSP00000219252 0 0 0 199 998 900 892 999
9606.ENSP00000415536 9606.ENSP00000301788 0 0 0 284 998 900 871 999
9606.ENSP00000415536 9606.ENSP00000444136 0 0 0 173 956 900 645 998
9606.ENSP00000415536 9606.ENSP00000263857 0 0 0 108 963 900 668 998
9606.ENSP00000415536 9606.ENSP00000331111 0 0 0 724 963 900 798 999
9606.ENSP00000415536 9606.ENSP00000310260 0 0 0 42 993 900 0 999
9606.ENSP00000415536 9606.ENSP00000470252 0 0 0 59 963 900 286 997
9606.ENSP00000415536 9606.ENSP00000324124 0 0 0 539 998 900 963 999
9606.ENSP00000415536 9606.ENSP00000347345 0 0 0 245 962 900 612 998
9606.ENSP00000415536 9606.ENSP00000318641 0 0 0 46 993 900 0 999
9606.ENSP00000415536 9606.ENSP00000340823 0 0 0 105 963 900 540 998
9606.ENSP00000415536 9606.ENSP00000378736 0 0 0 142 964 900 441 998
9606.ENSP00000415536 9606.ENSP00000221859 0 0 0 235 965 900 869 999
9606.ENSP00000415536 9606.ENSP00000361446 0 0 0 64 985 900 690 999
9606.ENSP00000415536 9606.ENSP00000403852 0 0 0 542 966 900 921 999
9606.ENSP00000415536 9606.ENSP00000478303 0 0 0 718 998 900 935 999
9606.ENSP00000415536 9606.ENSP00000342889 0 0 0 336 998 900 916 999
9606.ENSP00000415536 9606.ENSP00000359531 0 0 0 63 971 900 725 999
9606.ENSP00000415536 9606.ENSP00000228347 0 0 0 81 986 900 598 999
9606.ENSP00000415536 9606.ENSP00000334564 0 0 0 67 968 900 764 999
9606.ENSP00000415536 9606.ENSP00000370625 0 0 0 80 998 900 873 999
9606.ENSP00000415536 9606.ENSP00000361465 0 0 0 344 971 900 818 999
9606.ENSP00000415536 9606.ENSP00000327889 0 0 0 61 993 900 0 999
9606.ENSP00000415536 9606.ENSP00000385722 0 0 0 59 993 900 0 999
9606.ENSP00000415536 9606.ENSP00000302478 0 0 0 843 965 900 836 999
9606.ENSP00000415536 9606.ENSP00000480158 0 0 0 71 998 900 865 999
9606.ENSP00000416250 9606.ENSP00000273783 0 0 0 177 992 900 961 999
9606.ENSP00000416250 9606.ENSP00000353575 0 0 0 301 993 900 922 999
9606.ENSP00000416250 9606.ENSP00000266126 0 0 167 478 978 900 336 999
9606.ENSP00000416255 9606.ENSP00000313007 0 0 0 584 972 900 961 999
9606.ENSP00000416255 9606.ENSP00000293831 0 0 0 196 930 900 975 999
9606.ENSP00000416255 9606.ENSP00000425561 0 0 0 81 951 900 983 999
9606.ENSP00000416255 9606.ENSP00000383274 0 0 0 78 943 900 108 994
9606.ENSP00000416387 9606.ENSP00000358866 0 0 0 62 974 900 744 999
9606.ENSP00000416387 9606.ENSP00000327145 0 0 0 93 960 900 428 997
9606.ENSP00000416429 9606.ENSP00000322419 0 0 0 964 956 900 268 999
9606.ENSP00000416429 9606.ENSP00000362744 295 0 0 968 992 900 641 999
9606.ENSP00000416429 9606.ENSP00000346046 0 0 0 980 960 900 451 999
9606.ENSP00000416429 9606.ENSP00000243253 0 0 211 72 960 900 0 996
9606.ENSP00000416429 9606.ENSP00000472469 0 0 0 965 960 900 612 999
9606.ENSP00000416429 9606.ENSP00000278572 295 0 0 977 963 900 650 999
9606.ENSP00000416429 9606.ENSP00000222247 0 0 0 976 992 900 535 999
9606.ENSP00000416429 9606.ENSP00000355315 0 0 0 959 991 900 503 999
9606.ENSP00000416429 9606.ENSP00000339795 167 0 0 962 992 900 505 999
9606.ENSP00000416429 9606.ENSP00000426909 0 0 0 957 960 0 365 998
9606.ENSP00000416429 9606.ENSP00000346001 185 0 0 959 990 900 574 999
9606.ENSP00000416429 9606.ENSP00000464813 171 0 0 984 992 900 456 999
9606.ENSP00000416429 9606.ENSP00000361076 0 0 0 949 992 900 500 999
9606.ENSP00000416429 9606.ENSP00000346027 0 0 0 970 991 900 783 999
9606.ENSP00000416429 9606.ENSP00000267884 0 0 0 200 960 900 0 996
9606.ENSP00000416429 9606.ENSP00000377640 0 0 0 975 991 900 429 999
9606.ENSP00000416429 9606.ENSP00000274311 0 0 0 0 923 0 0 923
9606.ENSP00000416429 9606.ENSP00000435370 0 0 0 962 967 900 200 999
9606.ENSP00000416429 9606.ENSP00000311430 0 0 0 974 991 900 555 999
9606.ENSP00000416429 9606.ENSP00000318646 219 0 0 967 992 900 484 999
9606.ENSP00000416429 9606.ENSP00000424870 0 0 0 100 960 900 0 996
9606.ENSP00000416429 9606.ENSP00000435777 0 0 0 985 992 900 382 999
9606.ENSP00000416429 9606.ENSP00000464342 0 0 0 975 960 900 575 999
9606.ENSP00000416429 9606.ENSP00000309830 0 0 0 973 960 900 646 999
9606.ENSP00000416429 9606.ENSP00000418082 0 0 0 977 992 900 467 999
9606.ENSP00000416429 9606.ENSP00000296674 0 0 0 968 991 900 526 999
9606.ENSP00000416429 9606.ENSP00000223641 0 0 0 283 960 900 0 996
9606.ENSP00000416429 9606.ENSP00000305230 0 0 0 94 958 900 0 995
9606.ENSP00000416429 9606.ENSP00000435096 0 0 0 978 960 900 559 999
9606.ENSP00000416429 9606.ENSP00000359345 295 0 0 970 987 900 625 999
9606.ENSP00000416429 9606.ENSP00000251453 0 0 0 980 992 900 886 999
9606.ENSP00000416429 9606.ENSP00000449328 0 0 0 969 986 900 299 999
9606.ENSP00000416429 9606.ENSP00000346037 0 0 0 972 960 900 248 999
9606.ENSP00000416429 9606.ENSP00000379506 171 0 0 984 990 900 471 999
9606.ENSP00000416429 9606.ENSP00000400467 295 0 0 964 992 900 471 999
9606.ENSP00000416429 9606.ENSP00000379888 0 0 0 989 992 900 592 999
9606.ENSP00000416429 9606.ENSP00000388107 0 0 0 959 992 900 562 999
9606.ENSP00000416429 9606.ENSP00000481646 0 0 0 939 958 900 585 999
9606.ENSP00000416429 9606.ENSP00000447001 0 0 0 969 991 900 714 999
9606.ENSP00000416429 9606.ENSP00000339063 0 0 0 647 960 900 462 999
9606.ENSP00000416429 9606.ENSP00000274242 0 0 0 965 960 900 545 999
9606.ENSP00000416429 9606.ENSP00000341885 219 0 0 979 992 900 531 999
9606.ENSP00000416429 9606.ENSP00000470972 0 0 0 966 960 900 662 999
9606.ENSP00000416429 9606.ENSP00000472985 0 0 0 965 960 900 590 999
9606.ENSP00000416429 9606.ENSP00000463379 167 0 0 691 954 0 85 987
9606.ENSP00000416429 9606.ENSP00000393241 0 0 0 960 960 900 677 999
9606.ENSP00000416429 9606.ENSP00000307889 0 0 0 986 960 900 199 999
9606.ENSP00000416429 9606.ENSP00000353741 0 0 0 356 960 900 0 997
9606.ENSP00000416429 9606.ENSP00000378163 295 0 0 984 994 900 671 999
9606.ENSP00000416429 9606.ENSP00000346050 0 0 0 970 992 900 505 999
9606.ENSP00000416429 9606.ENSP00000363676 295 0 0 982 992 900 684 999
9606.ENSP00000416429 9606.ENSP00000388337 0 0 0 257 960 900 0 996
9606.ENSP00000416429 9606.ENSP00000296577 0 0 0 155 963 0 78 968
9606.ENSP00000416429 9606.ENSP00000346067 0 0 0 946 991 900 129 999
9606.ENSP00000416429 9606.ENSP00000360034 0 0 0 121 945 0 113 953
9606.ENSP00000416429 9606.ENSP00000346015 219 0 0 972 991 900 656 999
9606.ENSP00000416429 9606.ENSP00000451818 0 0 0 126 960 900 227 996
9606.ENSP00000416429 9606.ENSP00000389103 295 0 0 971 992 900 83 999
9606.ENSP00000416429 9606.ENSP00000428085 0 0 0 976 971 900 806 999
9606.ENSP00000416429 9606.ENSP00000414321 0 0 0 967 960 900 514 999
9606.ENSP00000416429 9606.ENSP00000272317 0 0 0 978 960 900 440 999
9606.ENSP00000416429 9606.ENSP00000259469 295 0 0 976 963 900 583 999
9606.ENSP00000416429 9606.ENSP00000262584 219 0 0 957 992 900 507 999
9606.ENSP00000416429 9606.ENSP00000420311 295 0 0 953 992 900 488 999
9606.ENSP00000416429 9606.ENSP00000369757 0 0 0 982 992 900 696 999
9606.ENSP00000416429 9606.ENSP00000298283 0 0 210 819 958 900 84 999
9606.ENSP00000416429 9606.ENSP00000302896 0 0 0 954 992 900 248 999
9606.ENSP00000416429 9606.ENSP00000475027 0 0 0 818 958 0 391 994
9606.ENSP00000416429 9606.ENSP00000419117 0 0 0 992 994 900 395 999
9606.ENSP00000416429 9606.ENSP00000404375 0 0 0 775 956 900 393 999
9606.ENSP00000416429 9606.ENSP00000339095 0 0 0 969 960 900 230 999
9606.ENSP00000416429 9606.ENSP00000363018 0 0 0 974 992 900 474 999
9606.ENSP00000416429 9606.ENSP00000385958 0 0 0 962 963 900 741 999
9606.ENSP00000416429 9606.ENSP00000309334 0 0 0 968 990 900 678 999
9606.ENSP00000416429 9606.ENSP00000230050 0 0 0 980 960 900 177 999
9606.ENSP00000416429 9606.ENSP00000429374 0 0 0 986 964 900 562 999
9606.ENSP00000416429 9606.ENSP00000346088 0 0 0 896 960 900 676 999
9606.ENSP00000416429 9606.ENSP00000397798 167 0 0 828 993 900 85 999
9606.ENSP00000416429 9606.ENSP00000345957 0 0 0 971 960 900 134 999
9606.ENSP00000416429 9606.ENSP00000354739 0 0 0 983 990 900 763 999
9606.ENSP00000416429 9606.ENSP00000357555 0 0 0 956 960 900 647 999
9606.ENSP00000416429 9606.ENSP00000307940 0 0 0 913 956 900 214 999
9606.ENSP00000416429 9606.ENSP00000375730 0 0 0 986 991 900 582 999
9606.ENSP00000416429 9606.ENSP00000225430 295 0 0 978 991 900 745 999
9606.ENSP00000416429 9606.ENSP00000296255 0 0 0 47 960 900 0 995
9606.ENSP00000416429 9606.ENSP00000463784 185 0 0 917 960 900 310 999
9606.ENSP00000416429 9606.ENSP00000348849 0 0 0 955 990 900 300 999
9606.ENSP00000416429 9606.ENSP00000418868 0 0 0 967 992 900 534 999
9606.ENSP00000416429 9606.ENSP00000467466 295 0 0 969 991 900 597 999
9606.ENSP00000416429 9606.ENSP00000270625 295 0 0 978 992 900 605 999
9606.ENSP00000416429 9606.ENSP00000403172 171 0 0 975 991 900 427 999
9606.ENSP00000416534 9606.ENSP00000360532 0 0 0 270 983 900 473 999
9606.ENSP00000416534 9606.ENSP00000221494 0 0 0 108 937 900 857 999
9606.ENSP00000416739 9606.ENSP00000305480 56 0 0 128 918 0 764 982
9606.ENSP00000416959 9606.ENSP00000244020 0 0 0 391 930 900 642 998
9606.ENSP00000416959 9606.ENSP00000258962 0 0 204 955 950 900 789 999
9606.ENSP00000416959 9606.ENSP00000362820 0 0 0 923 922 900 803 999
9606.ENSP00000416959 9606.ENSP00000325905 0 0 0 820 992 900 586 999
9606.ENSP00000416959 9606.ENSP00000229390 0 0 0 288 922 900 746 998
9606.ENSP00000417142 9606.ENSP00000362060 0 0 0 960 927 900 644 999
9606.ENSP00000417142 9606.ENSP00000233627 0 0 0 881 974 900 755 999
9606.ENSP00000417142 9606.ENSP00000263774 0 0 0 946 978 900 776 999
9606.ENSP00000417142 9606.ENSP00000330737 0 0 0 917 961 900 766 999
9606.ENSP00000417142 9606.ENSP00000423673 0 0 0 670 936 900 441 998
9606.ENSP00000417142 9606.ENSP00000276689 0 0 0 963 944 900 543 999
9606.ENSP00000417142 9606.ENSP00000266544 0 0 0 414 902 900 525 996
9606.ENSP00000417142 9606.ENSP00000252102 0 0 0 952 998 900 606 999
9606.ENSP00000417142 9606.ENSP00000268668 0 0 0 920 941 900 692 999
9606.ENSP00000417142 9606.ENSP00000418842 0 0 0 952 998 900 532 999
9606.ENSP00000417142 9606.ENSP00000389160 0 0 0 876 936 900 563 999
9606.ENSP00000417378 9606.ENSP00000272238 0 0 0 309 915 900 771 998
9606.ENSP00000417378 9606.ENSP00000216442 295 0 0 405 968 900 869 999
9606.ENSP00000417378 9606.ENSP00000332247 167 0 0 0 932 900 695 998
9606.ENSP00000417378 9606.ENSP00000253413 219 0 0 239 955 900 826 999
9606.ENSP00000417378 9606.ENSP00000234396 219 0 0 130 917 900 833 998
9606.ENSP00000417378 9606.ENSP00000276390 219 0 0 130 962 900 833 999
9606.ENSP00000417378 9606.ENSP00000352522 0 0 0 324 963 900 865 999
9606.ENSP00000417510 9606.ENSP00000316114 0 0 0 46 925 900 737 997
9606.ENSP00000417510 9606.ENSP00000307684 0 0 0 0 949 900 860 999
9606.ENSP00000417510 9606.ENSP00000397259 0 0 0 0 952 900 655 998
9606.ENSP00000417510 9606.ENSP00000308022 0 0 0 50 963 900 655 998
9606.ENSP00000417510 9606.ENSP00000356848 0 0 0 0 972 900 537 998
9606.ENSP00000417602 9606.ENSP00000377486 0 0 0 803 994 900 173 999
9606.ENSP00000417602 9606.ENSP00000053468 0 0 0 399 943 900 143 996
9606.ENSP00000417602 9606.ENSP00000357320 0 0 0 443 943 900 408 997
9606.ENSP00000417602 9606.ENSP00000420714 0 0 0 318 920 900 0 994
9606.ENSP00000417602 9606.ENSP00000308275 0 0 0 338 978 900 0 998
9606.ENSP00000417602 9606.ENSP00000431040 0 0 0 572 984 900 173 999
9606.ENSP00000417602 9606.ENSP00000356001 0 0 0 328 977 900 0 998
9606.ENSP00000417602 9606.ENSP00000308897 0 0 0 173 960 900 144 996
9606.ENSP00000417602 9606.ENSP00000301585 0 0 0 497 978 900 147 998
9606.ENSP00000417602 9606.ENSP00000339844 0 0 0 548 988 900 0 999
9606.ENSP00000417602 9606.ENSP00000363999 0 0 0 293 966 900 554 998
9606.ENSP00000417602 9606.ENSP00000308717 0 0 0 351 949 900 115 996
9606.ENSP00000417602 9606.ENSP00000357823 0 0 0 169 971 900 196 997
9606.ENSP00000417602 9606.ENSP00000258455 0 0 0 543 920 900 330 997
9606.ENSP00000417602 9606.ENSP00000382250 0 0 0 164 920 900 0 992
9606.ENSP00000417602 9606.ENSP00000484903 0 0 0 471 946 900 227 997
9606.ENSP00000417602 9606.ENSP00000380466 0 0 0 654 984 0 317 995
9606.ENSP00000417602 9606.ENSP00000419370 0 0 0 102 924 0 163 938
9606.ENSP00000417602 9606.ENSP00000260102 0 0 0 852 985 900 0 999
9606.ENSP00000417602 9606.ENSP00000225969 0 0 0 725 983 900 344 999
9606.ENSP00000417602 9606.ENSP00000296102 0 0 0 204 974 900 43 997
9606.ENSP00000417602 9606.ENSP00000333401 0 0 0 849 983 900 449 999
9606.ENSP00000417602 9606.ENSP00000354525 0 0 0 288 971 900 195 998
9606.ENSP00000417602 9606.ENSP00000253099 0 0 0 867 976 900 791 999
9606.ENSP00000417602 9606.ENSP00000288937 0 0 0 944 989 900 0 999
9606.ENSP00000417602 9606.ENSP00000338389 0 0 0 227 957 900 0 996
9606.ENSP00000417602 9606.ENSP00000424328 0 0 0 126 946 900 187 995
9606.ENSP00000417602 9606.ENSP00000384952 0 0 0 508 920 900 0 995
